tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
B — Phone + priority county,DAMM GOOD PLUMBING & AIR CORPORATION,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Pinellas,St. Petersburg,33704,"1015 28Th Ave N, St. Petersburg, FL, 33704",(941) 927-3828,www.dammgoodplumbingandair.com,4.9,1078,"Plumber, Air conditioning contractor, Air duct cleaning service, Contractor, Heating contractor, HVAC contractor","CAC, CFC",CAC1821519; CAC1823192; CFC1431524,new,,companies.json (exact_name),ChIJWfEEsnVBw4gRxRtyDo5cs3Q,https://www.google.com/maps/search/?api=1&query=Damm%20Good%20Plumbing%20%26%20Air&query_place_id=ChIJWfEEsnVBw4gRxRtyDo5cs3Q,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,3
B — Phone + priority county,"FIRST CHOICE PLUS PLUMBING & AIR, LLC",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34984,"470 Se Pine  SE PINE RD, Port St Lucie, FL, 34984",(772) 275-3760,www.firstchoiceplumbingsolutions.com,4.9,1046,"Plumber, Air conditioning repair service, Drainage service, HVAC contractor","CAC, CFC",CAC1822029; CFC1427369,new,,companies.json (exact_name),ChIJd66vMeDr3ogR4hVy9lzlS6M,https://www.google.com/maps/search/?api=1&query=First%20Choice%20Plus%20Plumbing%20%26%20Air&query_place_id=ChIJd66vMeDr3ogR4hVy9lzlS6M,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,"PREMIER PLUMBERS, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Sarasota,34231,"125220 24Th St E, Sarasota, FL, 34231",(941) 231-5805,premierplumbers.plumbing,4.9,1015,Plumber,CFC,CFC1427569,new,,companies.json (exact_name),ChIJmU3L4ARBw4gRjyH0JeC1VqE,https://www.google.com/maps/search/?api=1&query=Premier%20Plumbers&query_place_id=ChIJmU3L4ARBw4gRjyH0JeC1VqE,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,AIR ANYTIME LLC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Fort Lauderdale,33308,"4521 Ne 22Nd Rd, Fort Lauderdale, FL, 33308",(850) 438-0001,www.anytimeplumber247.com,4.8,972,"Plumber, Septic system service",CAC,CAC1816455,new,,companies.json (exact_name),ChIJeb6Xluq_kIgRSAELVJSTz_8,https://www.google.com/maps/search/?api=1&query=Anytime%20Plumber&query_place_id=ChIJeb6Xluq_kIgRSAELVJSTz_8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"ANYTIME AIR, INC.",HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Clearwater,33756,"1565  South Missouri Ave, Clearwater, FL, 33756",(850) 438-0001,www.anytimeplumber247.com,4.8,972,"Plumber, Septic system service",CAC,CAC1818189,new,,companies.json (exact_name),ChIJeb6Xluq_kIgRSAELVJSTz_8,https://www.google.com/maps/search/?api=1&query=Anytime%20Plumber&query_place_id=ChIJeb6Xluq_kIgRSAELVJSTz_8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"ROMAN PLUMBING AND AIR, INC.",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Pasco,New Port Richey,34654,"10504 Holy Spirit Ct, New Port Richey, FL, 34654",(727) 614-8904,www.romanplumbing.net,4.8,969,"Plumber, Air conditioning repair service, Air conditioning system supplier, Bathroom remodeler, Heating contractor, Hot water system supplier, HVAC contractor, Air conditioning contractor","CAC, CFC",CAC1816096; CFC1425795,new,,companies.json (exact_name),ChIJMYKubMyRwogRUS_6vwE4jR4,https://www.google.com/maps/search/?api=1&query=Roman%20Plumbing%20and%20Air%20Inc.&query_place_id=ChIJMYKubMyRwogRUS_6vwE4jR4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,"EL PLOMERO LATINO, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Orange,Orlando,32872,"Po Box 721525, Orlando, FL, 32872",(407) 362-7654,www.elplomerolatino.com,4.8,967,"Plumber, Contractor, Drainage service",CFC,CFC1427513,new,,companies.json (exact_name),ChIJjRYtR_Jt54gRotCjKek2YXo,https://www.google.com/maps/search/?api=1&query=El%20Plomero%20Latino&query_place_id=ChIJjRYtR_Jt54gRotCjKek2YXo,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"HOME THERAPIST COOLING, HEATING, AND PLUMBING",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33612,"1408 W Linebaugh Ave, Tampa, FL, 33612",(813) 343-2212,callhometherapist.com,4.8,896,"Air conditioning repair service, Air conditioning contractor, Air duct cleaning service, Furnace repair service, Heating contractor, Hot water system supplier, HVAC contractor, Insulation contractor","CAC, CFC",CAC1819196; CFC1431159,new,,companies.json (exact_name),ChIJK62vXIlaZy8ROqT5qFu2vlE,https://www.google.com/maps/search/?api=1&query=Home%20Therapist%20Cooling%2C%20Heating%2C%20and%20Plumbing&query_place_id=ChIJK62vXIlaZy8ROqT5qFu2vlE,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,PLUMBING BY PAUL LLC,Plumbing,Independent / Likely Family-Owned (unverified),Pasco,Hudson,34669,"12273 Sharon St, Hudson, FL, 34669",(727) 709-2552,plumbingbypaulllc.com,4.9,885,"Plumber, Bathroom remodeler, Drainage service, Kitchen remodeler, Septic system service, Water filter supplier, Water testing service",CFC,CFC1430367,new,,companies.json (exact_name),ChIJ__-LnAz8wogRZE-DlVtycL8,https://www.google.com/maps/search/?api=1&query=Plumbing%20By%20Paul&query_place_id=ChIJ__-LnAz8wogRZE-DlVtycL8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,ADVANTAGE AIR SERVICES INC,HVAC,Independent / Likely Family-Owned (unverified),Sarasota,Osprey,34229,"Po Box 1449, Osprey, FL, 34229",(850) 438-2639,advantagehpe.com,4.9,883,"Air conditioning contractor, Air conditioning repair service, Electrical installation service, Electrician, Heating contractor, Plumber",CAC,CAC1815737,new,,companies.json (exact_name),ChIJh5nRYueBk4gRF70lYtncAJ8,https://www.google.com/maps/search/?api=1&query=Advantage%20HVAC%2C%20Plumbing%2C%20and%20Electrical&query_place_id=ChIJh5nRYueBk4gRF70lYtncAJ8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"AIR ADVANTAGE HEATING AND COOLING, INC",HVAC,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33971,"5611 2Nd St W, Lehigh Acres, FL, 33971",(850) 438-2639,advantagehpe.com,4.9,883,"Air conditioning contractor, Air conditioning repair service, Electrical installation service, Electrician, Heating contractor, Plumber",CAC,CAC1813217,new,,companies.json (exact_name),ChIJh5nRYueBk4gRF70lYtncAJ8,https://www.google.com/maps/search/?api=1&query=Advantage%20HVAC%2C%20Plumbing%2C%20and%20Electrical&query_place_id=ChIJh5nRYueBk4gRF70lYtncAJ8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,THE GOAT PLUMBING COMPANY LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Alva,33920,"18250 Palm Beach Blvd, Alva, FL, 33920",(239) 426-5725,www.thegoatplumbingcompany.com/fort-myers,4.9,871,"Plumber, Drainage service, Water purification company, Water tank cleaning service",CFC,CFC1430354,new,,companies.json (exact_name),ChIJGZhRtYpr24gRRCGZbjqKfeM,https://www.google.com/maps/search/?api=1&query=The%20GOAT%20Plumbing%20Company&query_place_id=ChIJGZhRtYpr24gRRCGZbjqKfeM,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,CASS PLUMBING INCORPORATED,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33688,"P O Box 272876, Tampa, FL, 33688",(813) 265-9200,cassplumbingtampabay.com,4.5,839,Plumber,CFC,CFC057412,new,,companies.json (exact_name),ChIJmRac_bbBwogRy2lT34zHCtI,https://www.google.com/maps/search/?api=1&query=Cass%20Plumbing%2C%20Inc.&query_place_id=ChIJmRac_bbBwogRy2lT34zHCtI,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,APEX AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33626,"9913 New Parke Rd, Tampa, FL, 33626",(727) 371-9061,apexdoyourplumbing.com,4.9,835,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Septic system service, Water filter supplier, Water softening equipment supplier",CAC,CAC1825070,new,,companies.json (exact_name),ChIJldvuRfXlwogR_1Z7sW91hW4,https://www.google.com/maps/search/?api=1&query=Apex%20Plumbing&query_place_id=ChIJldvuRfXlwogR_1Z7sW91hW4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,APEX AIR INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Cooper City,33330,"5623 S.W. 116Th Ave., Cooper City, FL, 33330",(727) 371-9061,apexdoyourplumbing.com,4.9,835,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Septic system service, Water filter supplier, Water softening equipment supplier",CAC,CAC1815652,new,,companies.json (exact_name),ChIJldvuRfXlwogR_1Z7sW91hW4,https://www.google.com/maps/search/?api=1&query=Apex%20Plumbing&query_place_id=ChIJldvuRfXlwogR_1Z7sW91hW4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,APEX PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33908,"9501 Albero Court, Fort Myers, FL, 33908",(727) 371-9061,apexdoyourplumbing.com,4.9,835,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Septic system service, Water filter supplier, Water softening equipment supplier",CFC,CFC1427872; CFC1430406,new,,companies.json (exact_name),ChIJldvuRfXlwogR_1Z7sW91hW4,https://www.google.com/maps/search/?api=1&query=Apex%20Plumbing&query_place_id=ChIJldvuRfXlwogR_1Z7sW91hW4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,APEX PLUMBING SERVICES LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33133,"3239 W Trade Ave Apt 4, Miami, FL, 33133",(727) 371-9061,apexdoyourplumbing.com,4.9,835,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Septic system service, Water filter supplier, Water softening equipment supplier",CFC,CFC1434081,new,,companies.json (exact_name),ChIJldvuRfXlwogR_1Z7sW91hW4,https://www.google.com/maps/search/?api=1&query=Apex%20Plumbing&query_place_id=ChIJldvuRfXlwogR_1Z7sW91hW4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"RIDGE HEATING, COOLING, PLUMBING & ELECTRICAL, LLC",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32444,"2440 Amhurst Street, Lynn Haven, FL, 32444",(850) 929-8628,ridgeac.com,4.8,827,"HVAC contractor, Electrician, Plumber","CAC, CFC",CAC058107; CFC1432814; CFC1432963,new,,companies.json (exact_name),ChIJB5IlAfWDk4gRMxXU_UeSs0s,https://www.google.com/maps/search/?api=1&query=Ridge%20Heating%2C%20Cooling%2C%20Plumbing%20%26%20Electrical&query_place_id=ChIJB5IlAfWDk4gRMxXU_UeSs0s,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,3
B — Phone + priority county,"CUSTOM AIR & PLUMBING, LLC",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Sarasota,Sarasota,34233,"5338 Pinkney Ave, Sarasota, FL, 34233",(941) 217-7799,customairinc.com,4.8,816,"Plumber, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Electric generator shop, Heating contractor, HVAC contractor","CAC, CFC",CAC1823523; CFC1433331,new,,companies.json (exact_name),ChIJ6Y55KnBHw4gRg30sHFiY6sA,https://www.google.com/maps/search/?api=1&query=Custom%20Air%20%26%20Plumbing&query_place_id=ChIJ6Y55KnBHw4gRg30sHFiY6sA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,CUSTOM COOLING & HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),Lee,North Fort Myers,33903,"1257 Lamar Road, North Fort Myers, FL, 33903",(941) 217-7799,customairinc.com,4.8,816,"Plumber, Air conditioning contractor, Air conditioning repair service, Furnace repair service, Electric generator shop, Heating contractor, HVAC contractor",CAC,CAC042699,new,,companies.json (exact_name),ChIJ6Y55KnBHw4gRg30sHFiY6sA,https://www.google.com/maps/search/?api=1&query=Custom%20Air%20%26%20Plumbing&query_place_id=ChIJ6Y55KnBHw4gRg30sHFiY6sA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"ALL PRO COOLING & HEATING, LLC",HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32809,"8026 Sunport Dr Unit 303-304, Orlando, FL, 32809",(813) 616-1851,callthepro.com,4.9,809,"Plumber, Air conditioning contractor, Air conditioning repair service, Bathroom remodeler, Gas installation service, Gasfitter, Hot water system supplier, HVAC contractor",CAC,CAC1820992,new,,companies.json (exact_name),ChIJyT3plYDBwogRKbPGCbKvxP4,https://www.google.com/maps/search/?api=1&query=All%20Pro%20Plumbing%20%26%20Air&query_place_id=ChIJyT3plYDBwogRKbPGCbKvxP4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,"CURRENT FLOW PLUMBING AND DRAINS, INC",Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33916,"3664 Work Dr #6F, Fort Myers, FL, 33916",(239) 402-6858,currentflowplumbing.com,4.9,795,Plumber,CFC,CFC1429878,new,,companies.json (exact_name),ChIJf52FARZH24gRFCNAghjBdPE,https://www.google.com/maps/search/?api=1&query=Current%20Flow%20Plumbing%20and%20Drains&query_place_id=ChIJf52FARZH24gRFCNAghjBdPE,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,COASTAL PLUMBING & MECHANICAL CORPORATION,Plumbing,Independent / Likely Family-Owned (unverified),Collier,Naples,34116,"3240 German Woods Court, Naples, FL, 34116",(239) 643-3278,coastalplumbing.com,4.9,790,"Plumber, Fire protection service, Fire protection system supplier, Septic system service",CFC,CFC1428902,new,,companies.json (exact_name),ChIJyyQbTmri2ogRsWe1PpaFQog,https://www.google.com/maps/search/?api=1&query=Coastal%20Plumbing%20%26%20Mechanical%20Corporation&query_place_id=ChIJyyQbTmri2ogRsWe1PpaFQog,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,SUPERIOR PLUMBING SOLUTIONS,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33990,"1014  Se 12Th Ct Unit 5, Cape Coral, FL, 33990",(239) 518-2469,www.superiorplumbingflorida.com,5,730,"Plumber, Drainage service, Water testing service, Water treatment supplier",CFC,CFC1431951,new,,companies.json (exact_name),ChIJyVw9YWMYfyMRTJR83F5VkEA,https://www.google.com/maps/search/?api=1&query=Superior%20Plumbing%20Solutions&query_place_id=ChIJyVw9YWMYfyMRTJR83F5VkEA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
B — Phone + priority county,VAN FRANEY PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33908,"8550 Belle Meade Dr., Fort Myers, FL, 33908",(239) 851-0207,www.vanfraneyplumbing.com,4.9,684,Plumber,"CFC, RF",CFC1432145; RF0036901,new,,companies.json (exact_name),ChIJzfN6Pms-24gR7MB7mZ7ZdnA,https://www.google.com/maps/search/?api=1&query=Van%20Franey%20Plumbing%2C%20Inc.&query_place_id=ChIJzfN6Pms-24gR7MB7mZ7ZdnA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
B — Phone + priority county,BROWN HEATING AND COOLING INC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Manatee,Venice,34293,"5503 80Th Avenue East, Palmetto, FL, 34221-8845",(941) 200-0716,browncoolingandplumbing.com,4.8,677,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Furnace repair service, Heating contractor, HVAC contractor","CAC, CFC",CAC1816257; CAC1821342; CAC1823262; CFC1431311,new,,companies.json (exact_name),ChIJQxFNrkU9w4gRX6ggH2AeHZU,https://www.google.com/maps/search/?api=1&query=Brown%20Heating%2C%20Cooling%20and%20Plumbing&query_place_id=ChIJQxFNrkU9w4gRX6ggH2AeHZU,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,4
