tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
"D — Priority county, needs phone research",3A'S A/C SOLUTIONS INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Plantation,33325,"12233 Nw 1St St, Plantation, FL, 33325",,,,,,CAC,CAC1820854,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",3B HEATING & AIR,HVAC / Mechanical,Independent / Likely Family-Owned (unverified),Pasco,Wesley Chapel,33545,"33374 Darley Dale Trl, Wesley Chapel, FL, 33545",,,,,,"CAC, CMC",CAC1824333; CMC1251785,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",3D COMFORT SERVICE CORP,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33016,"6217 West 22 Lane, Hialeah, FL, 33016",,,,,,CAC,CAC1823027,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",3D MECHANICAL LLC,Mechanical,Independent / Likely Family-Owned (unverified),Palm Beach,Boca Raton,33434,"9539 Silverspring Lane, Boca Raton, FL, 33434",,,,,,CMC,CMC1251746,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",3E PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Alva,33920,"21141  N. River Rd., Alva, FL, 33920",,,,,,CFC,CFC1433217,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",3H CONTRACTING INC,Mechanical,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33612,"930 E 124Th Ave, Tampa, FL, 33612",,,,,,CMC,CMC1249567,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",3J CONSTRUCTION,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33173,"10420 Sw 60 Street, Miami, FL, 33173",,,,,,CFC,CFC1430817,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",3RD ROCK PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33134,"4241 Sw 16Th St, Miami, FL, 33134",,,,,,CFC,CFC1430764,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","3S DYNAMIC, INC.",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,West Palm Beach,33415,"2921 Ashley Drive West Unit A, West Palm Beach, FL, 33415",,,,,,"CFC, CMC",CFC1434742; CMC1251886,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",4 D SERVICE GROUP OF TAMPA INC,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Lutz,33549,"18615 Hanna Rd, Lutz, FL, 33549",,,,,,CFC,CFC1429618,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4 PT PUNCH LIST,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Palm Harbor,34683,"322 Sheffield Cir E, Palm Harbor, FL, 34683",,,,,,"CAC, CFC",CAC1821988; CFC1428287,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",4 SEASONS A/C & HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32860-7903,"P O Box 607903, Orlando, FL, 32860-7903",,,,,,CAC,CAC056308,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4 SEASONS AC LLC,HVAC,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32220,"220 Halsema Rd N, Jacksonville, FL, 32220",,,,,,CAC,CAC035586,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4 SEASONS AIR CONDITIONING & REFRIGERATION INC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33012,"110 W 50 Street, Hialeah, FL, 33012",,,,,,CAC,CAC1816268,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","4 SEASONS HEATING AND COOLING, LLC",HVAC,Independent / Likely Family-Owned (unverified),Pinellas,St. Pete Beach,33706,"3706 Belle Vista Dr. East, St. Pete Beach, FL, 33706",,,,,,CAC,CAC1821350,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4 STAR PLUMBING SERVICES,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Fort Lauderdale,33309,"3037 Nw 60Th Street, Fort Lauderdale, FL, 33309",,,,,,CFC,CFC1428680; CFC22535,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",4 STAR SERVICES INC,Mechanical,Independent / Likely Family-Owned (unverified),Broward,Fort Lauderdale,33309,"3037 Nw 60Th Street, Fort Lauderdale, FL, 33309",,,,,,CMC,CMC039559,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4-D PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami Gardens,33014,"15932 Nw 48Th Ave, Miami Gardens, FL, 33014",,,,,,CFC,CFC1430896,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","4.0 AIR, INC.",HVAC,Independent / Likely Family-Owned (unverified),Broward,Hollywood,33081,"Po Box 814281, Hollywood, FL, 33081",,,,,,CAC,CAC1824481,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","40 DEGREES AIR & REFRIGERATION, INC",HVAC,Independent / Likely Family-Owned (unverified),Broward,Sunrise,33351,"4111 Nw 99Th Terrace, Sunrise, FL, 33351",,,,,,CAC,CAC1818550,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",407 COLD AIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32837,"11325 Darlington Dr, Orlando, FL, 32837",,,,,,CAC,CAC1817486,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",41 WEST LLC,Plumbing,Independent / Likely Family-Owned (unverified),Collier,Naples,34109,"1415 Panther Ln Suite 121, Naples, FL, 34109",,,,,,CFC,CFC1434223,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4D MECHANICAL LLC,Mechanical,Independent / Likely Family-Owned (unverified),Hillsborough,Plant City,33565,"7520 Dilport Court, Plant City, FL, 33565",,,,,,CMC,CMC1249931,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4D SEWER & DRAIN LLC,Plumbing,Independent / Likely Family-Owned (unverified),Orange,Apopka,32703,"973 Berry Leaf Court, Apopka, FL, 32703",,,,,,CFC,CFC1431900,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4HVAC LLC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32825,"255 S Orange Ave Suite 104, Orlando, FL, 32825",,,,,,CAC,CAC1820306,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",4TK PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34952,"2018 Se Colfax Ct, Port St Lucie, FL, 34952",,,,,,CFC,CFC1431556,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","4TRESS CONSTRUCTION, LLC",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Doral,33172,"1315 Nw 98 Th Ct Unit #8, Doral, FL, 33172",,,,,,"CFC, CMC",CFC1432444; CMC1251293,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research","5 BELOW HEATING & AIR CONDITIONING, LLC.",HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32807,"6509 Yucatan Dr, Orlando, FL, 32807",,,,,,CAC,CAC1821825,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",5 M'S PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34983,"449  Se Thornhill Dr, Port St Lucie, FL, 34983",,,,,,CFC,CFC1433216,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",5 STAR AIR QUALITY,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32808,"1622 Roger Babson Road, Orlando, FL, 32808",,,,,,"CAC, CFC",CAC1818284; CFC1429336,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research","5 STAR AIR, LLC",HVAC,Independent / Likely Family-Owned (unverified),Broward,Hallandale Beach,33009-6509,"537 Hibiscus Drive, Hallandale Beach, FL, 33009-6509",,,,,,CAC,CAC014619; CAC1813395,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research","5 STAR PLUMBING AND DRAINS, INC",Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Brandon,33508,"Po Box 7073, Brandon, FL, 33508",,,,,,CFC,CFC1430317,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",5 TO 9 AC REPAIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Gibsonton,33534,"9724 Hermit Hollow Ln, Gibsonton, FL, 33534",,,,,,CAC,CAC1822723,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",5G PLUMBING & WATER CONDITIONING INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Alva,33920,"19490 Persimmon Ridge Rd, Alva, FL, 33920",,,,,,CFC,CFC1431191,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",5S PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33014,"7396  W 15Th Ct, Hialeah, FL, 33014",,,,,,CFC,CFC1431695,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",5STAR PLUMBING SERVICES CORP,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33177,"12700 Sw 187 St, Miami, FL, 33177",,,,,,CFC,CFC1428573,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",60 DEGREES LLC.,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33175,"4562 Sw 129Th Ave., Miami, FL, 33175",,,,,,CAC,CAC1822816,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","7 DAYS NEW ROOF, INC.",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33605,"4951 Adamo Dr Suite 230, Tampa, FL, 33605",,,,,,"CFC, CMC",CFC057763; CMC053778,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research","7 DIAMOND BUILDERS, INC.",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Thonotosassa,33592,"10806 Main Street Unit 71, Thonotosassa, FL, 33592",,,,,,"CFC, CMC",CFC1431587; CMC1251056,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",70 DEGREES AIR CONDITIONING AND MECHANICAL LLC,HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34953,"120 Sw Klee Circle, Port St Lucie, FL, 34953",,,,,,CAC,CAC1823347,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",75* AIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Pasco,Port Richey,34668,"10414 Palm L 10414 Plam Lake Blvd, Port Richey, FL, 34668",,,,,,CAC,CAC1819449,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",76 PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,St. Petersburg,33710,"1701 Tyrone Blvd N, St. Petersburg, FL, 33710",,,,,,CFC,CFC1431671,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","78 DEGREES AIR CONDITIONING & REFRIGERATION, LLC",HVAC,Independent / Likely Family-Owned (unverified),Pasco,Wesley Chapel,33544,"4217 Granite Glen Loop, Wesley Chapel, FL, 33544",,,,,,CAC,CAC1820339,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",7TH GENERATION HEATING AND COOLING LLC,HVAC,Independent / Likely Family-Owned (unverified),Manatee,Myakka City,34251,"27115  Brandiff Rd, Myakka City, FL, 34251",,,,,,CAC,CAC1817105,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","813 AIR CONDITIONING & HEATING SERVICES, INC.",HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33614,"5129 N. Vincent St, Tampa, FL, 33614",,,,,,CAC,CAC1814216,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
